0.000000000000000000e+00 0.000000000000000000e+00
3.535536251396131480e+00 3.535531560467787937e+00
3.535536251396131924e-01 3.535531560467788381e-01
5.126527564524341329e-02 5.126520762678188348e-02
3.586801527041375559e-01 3.586796768094570043e-01
1.021217107172150973e-03 1.021215752227397355e-03
3.587822744148547738e-01 3.587817983846797176e-01
2.042271979716151972e-05 2.042269270041891828e-05
3.587843166868344702e-01 3.587838406539497482e-01
4.084537471078023279e-07 4.084532051738119687e-07
3.587843575322091638e-01 3.587838814992702630e-01
8.169074682622663359e-09 8.169063843943171696e-09
3.587843583491166499e-01 3.587838823161766388e-01
1.633814935486401151e-10 1.633812767750500833e-10
3.587843583654548030e-01 3.587838823325147919e-01
3.267629870931255087e-12 3.267625535459444112e-12
3.587843583657815416e-01 3.587838823328415305e-01
6.535259741860821886e-14 6.535251070917149851e-14
3.587843583657880919e-01 3.587838823328480808e-01
1.307051948372143173e-15 1.307050214183419873e-15
3.587843583657882029e-01 3.587838823328481919e-01
2.614103896744268202e-17 2.614100428366823180e-17
3.587843583657882029e-01 3.587838823328481919e-01
5.228207793488492030e-19 5.228200856733614312e-19
3.587843583657882029e-01 3.587838823328481919e-01
1.045641558697694554e-20 1.045640171346721322e-20
3.587843583657882029e-01 3.587838823328481919e-01
2.091283117395371053e-22 2.091280342693430004e-22
3.587843583657882029e-01 3.587838823328481919e-01
4.182566234790720476e-24 4.182560685386838380e-24
3.587843583657882029e-01 3.587838823328481919e-01
8.365132469581388055e-26 8.365121370773626801e-26
3.587843583657882029e-01 3.587838823328481919e-01
1.673026493916264754e-27 1.673024274154712962e-27
3.587843583657882029e-01 3.587838823328481919e-01
3.346052987832523768e-29 3.346048548309381442e-29
3.587843583657882029e-01 3.587838823328481919e-01
6.692105975665029600e-31 6.692097096618691137e-31
3.587843583657882029e-01 3.587838823328481919e-01
1.338421195132989455e-32 1.338419419323725265e-32
3.587843583657882029e-01 3.587838823328481919e-01
2.676842390265967962e-34 2.676838838647422067e-34
3.587843583657882029e-01 3.587838823328481919e-01
5.353684780531920528e-36 5.353677677294796238e-36
3.587843583657882029e-01 3.587838823328481919e-01
1.070736956106382769e-37 1.070735535458952833e-37
3.587843583657882029e-01 3.587838823328481919e-01
2.141473912212762198e-39 2.141471070917896478e-39
3.587843583657882029e-01 3.587838823328481919e-01
4.282947824425507429e-41 4.282942141835759025e-41
3.587843583657882029e-01 3.587838823328481919e-01
8.565895648850925136e-43 8.565884283671444640e-43
3.587843583657882029e-01 3.587838823328481919e-01
1.713179129770173557e-44 1.713176856734272360e-44
3.587843583657882029e-01 3.587838823328481919e-01
3.426358259540320230e-46 3.426353713468524806e-46
3.587843583657882029e-01 3.587838823328481919e-01
6.852716519080620236e-48 6.852707426936992050e-48
3.587843583657882029e-01 3.587838823328481919e-01
1.370543303816115296e-49 1.370541485387386742e-49
3.587843583657882029e-01 3.587838823328481919e-01
2.741086607632216919e-51 2.741082970774752973e-51
3.587843583657882029e-01 3.587838823328481919e-01
5.482173215264445707e-53 5.482165941549463216e-53
3.587843583657882029e-01 3.587838823328481919e-01
1.096434643052880239e-54 1.096433188309887450e-54
3.587843583657882029e-01 3.587838823328481919e-01
2.192869286105751205e-56 2.192866376619761571e-56
3.587843583657882029e-01 3.587838823328481919e-01
4.385738572211482488e-58 4.385732753239481485e-58
3.587843583657882029e-01 3.587838823328481919e-01
8.771477144422880080e-60 8.771465506478849775e-60
3.587843583657882029e-01 3.587838823328481919e-01
1.754295428884563635e-61 1.754293101295753595e-61
3.587843583657882029e-01 3.587838823328481919e-01
3.508590857769105162e-63 3.508586202591471263e-63
3.587843583657882029e-01 3.587838823328481919e-01
7.017181715538143393e-65 7.017172405182933889e-65
3.587843583657882029e-01 3.587838823328481919e-01
1.403436343107624293e-66 1.403434481036578681e-66
3.587843583657882029e-01 3.587838823328481919e-01
2.806872686215226448e-68 2.806868962073162634e-68
3.587843583657882029e-01 3.587838823328481919e-01
5.613745372430421598e-70 5.613737924146312090e-70
3.587843583657882029e-01 3.587838823328481919e-01
1.122749074486080974e-71 1.122747584829249034e-71
3.587843583657882029e-01 3.587838823328481919e-01
2.245498148972140231e-73 2.245495169658483591e-73
3.587843583657882029e-01 3.587838823328481919e-01
4.490996297944240247e-75 4.490990339316942048e-75
3.587843583657882029e-01 3.587838823328481919e-01
8.981992595888423548e-77 8.981980678633852678e-77
3.587843583657882029e-01 3.587838823328481919e-01
1.796398519177668141e-78 1.796396135726758876e-78
3.587843583657882029e-01 3.587838823328481919e-01
3.592797038355331489e-80 3.592792271453494741e-80
3.587843583657882029e-01 3.587838823328481919e-01
7.185594076710636011e-82 7.185584542907004464e-82
3.587843583657882029e-01 3.587838823328481919e-01
1.437118815342115498e-83 1.437116908581397148e-83
3.587843583657882029e-01 3.587838823328481919e-01
2.874237630684207588e-85 2.874233817162773813e-85
3.587843583657882029e-01 3.587838823328481919e-01
5.748475261368344310e-87 5.748467634325495048e-87
3.587843583657882029e-01 3.587838823328481919e-01
1.149695052273657432e-88 1.149693526865089366e-88
3.587843583657882029e-01 3.587838823328481919e-01
2.299390104547305935e-90 2.299387053730162546e-90
3.587843583657882029e-01 3.587838823328481919e-01
4.598780209094557804e-92 4.598774107460311140e-92
3.587843583657882029e-01 3.587838823328481919e-01
9.197560418189080181e-94 9.197548214920597755e-94
3.587843583657882029e-01 3.587838823328481919e-01
1.839512083637802411e-95 1.839509642984110609e-95
3.587843583657882029e-01 3.587838823328481919e-01
3.679024167275563573e-97 3.679019285968199929e-97
3.587843583657882029e-01 3.587838823328481919e-01
7.358048334551068931e-99 7.358038571936352039e-99
3.587843583657882029e-01 3.587838823328481919e-01
1.471609666910201117e-100 1.471607714387253515e-100
3.587843583657882029e-01 3.587838823328481919e-01
2.943219333820389036e-102 2.943215428774482666e-102
3.587843583657882029e-01 3.587838823328481919e-01
5.886438667640741589e-104 5.886430857548890780e-104
3.587843583657882029e-01 3.587838823328481919e-01
1.177287733528141378e-105 1.177286171509778156e-105
3.587843583657882029e-01 3.587838823328481919e-01
2.354575467056258746e-107 2.354572343019534626e-107
3.587843583657882029e-01 3.587838823328481919e-01
4.709150934112495709e-109 4.709144686039057149e-109
3.587843583657882029e-01 3.587838823328481919e-01
9.418301868224927128e-111 9.418289372078114298e-111
3.587843583657882029e-01 3.587838823328481919e-01
1.883660373644973607e-112 1.883657874415609860e-112
3.587843583657882029e-01 3.587838823328481919e-01
3.767320747289937982e-114 3.767315748831195714e-114
3.587843583657882029e-01 3.587838823328481919e-01
7.534641494579809601e-116 7.534631497662377001e-116
3.587843583657882029e-01 3.587838823328481919e-01
1.506928298915947945e-117 1.506926299532461424e-117
3.587843583657882029e-01 3.587838823328481919e-01
3.013856597831881096e-119 3.013852599064904534e-119
3.587843583657882029e-01 3.587838823328481919e-01
6.027713195663755589e-121 6.027705198129769444e-121
3.587843583657882029e-01 3.587838823328481919e-01
1.205542639132740111e-122 1.205541039625949761e-122
3.587843583657882029e-01 3.587838823328481919e-01
2.411085278265456575e-124 2.411082079251871576e-124
3.587843583657882029e-01 3.587838823328481919e-01
4.822170556530884600e-126 4.822164158503691089e-126
3.587843583657882029e-01 3.587838823328481919e-01
9.644341113061745582e-128 9.644328317007277212e-128
3.587843583657882029e-01 3.587838823328481919e-01
1.928868222612349936e-129 1.928865663401446422e-129
3.587843583657882029e-01 3.587838823328481919e-01
3.857736445224675528e-131 3.857731326802854403e-131
3.587843583657882029e-01 3.587838823328481919e-01
7.715472890449319022e-133 7.715462653605652749e-133
3.587843583657882029e-01 3.587838823328481919e-01
1.543094578089860676e-134 1.543092530721116160e-134
3.587843583657882029e-01 3.587838823328481919e-01
3.086189156179691047e-136 3.086185061442213746e-136
3.587843583657882029e-01 3.587838823328481919e-01
6.172378312359369875e-138 6.172370122884384722e-138
3.587843583657882029e-01 3.587838823328481919e-01
1.234475662471861087e-139 1.234474024576870739e-139
3.587843583657882029e-01 3.587838823328481919e-01
2.468951324943705766e-141 2.468948049153734766e-141
3.587843583657882029e-01 3.587838823328481919e-01
4.937902649887405704e-143 4.937896098307442728e-143
3.587843583657882029e-01 3.587838823328481919e-01
9.875805299774778633e-145 9.875792196614903664e-145
3.587843583657882029e-01 3.587838823328481919e-01
1.975161059954939794e-146 1.975158439322971628e-146
3.587843583657882029e-01 3.587838823328481919e-01
3.950322119909861806e-148 3.950316878645908582e-148
3.587843583657882029e-01 3.587838823328481919e-01
7.900644239819637479e-150 7.900633757291806050e-150
3.587843583657882029e-01 3.587838823328481919e-01
1.580128847963924023e-151 1.580126751458349054e-151
3.587843583657882029e-01 3.587838823328481919e-01
3.160257695927805989e-153 3.160253502916698109e-153
3.587843583657882029e-01 3.587838823328481919e-01
6.320515391855537785e-155 6.320507005833358061e-155
3.587843583657882029e-01 3.587838823328481919e-01
1.264103078371102589e-156 1.264101401166663663e-156
3.587843583657882029e-01 3.587838823328481919e-01
2.528206156742178266e-158 2.528202802333320081e-158
3.587843583657882029e-01 3.587838823328481919e-01
5.056412313484335508e-160 5.056405604666575470e-160
3.587843583657882029e-01 3.587838823328481919e-01
1.011282462696863058e-161 1.011281120933308019e-161
3.587843583657882029e-01 3.587838823328481919e-01
2.022564925393713482e-163 2.022562241866605771e-163
3.587843583657882029e-01 3.587838823328481919e-01
4.045129850787404754e-165 4.045124483733178228e-165
3.587843583657882029e-01 3.587838823328481919e-01
8.090259701574769021e-167 8.090248967466302473e-167
3.587843583657882029e-01 3.587838823328481919e-01
1.618051940314953804e-168 1.618049793493255072e-168
3.587843583657882029e-01 3.587838823328481919e-01
3.236103880629869954e-170 3.236099586986493200e-170
0.000000000000000000e+00 0.000000000000000000e+00
3.535536251396131480e+00 3.535531560467787937e+00
3.535536251396131924e-01 3.535531560467788381e-01
5.126527564524341329e-02 5.126520762678188348e-02
3.586801527041375559e-01 3.586796768094570043e-01
1.021217107172150973e-03 1.021215752227397355e-03
3.587822744148547738e-01 3.587817983846797176e-01
2.042271979716151972e-05 2.042269270041891828e-05
3.587843166868344702e-01 3.587838406539497482e-01
4.084537471078023279e-07 4.084532051738119687e-07
3.587843575322091638e-01 3.587838814992702630e-01
8.169074682622663359e-09 8.169063843943171696e-09
3.587843583491166499e-01 3.587838823161766388e-01
1.633814935486401151e-10 1.633812767750500833e-10
3.587843583654548030e-01 3.587838823325147919e-01
3.267629870931255087e-12 3.267625535459444112e-12
3.587843583657815416e-01 3.587838823328415305e-01
6.535259741860821886e-14 6.535251070917149851e-14
3.587843583657880919e-01 3.587838823328480808e-01
1.307051948372143173e-15 1.307050214183419873e-15
3.587843583657882029e-01 3.587838823328481919e-01
2.614103896744268202e-17 2.614100428366823180e-17
3.587843583657882029e-01 3.587838823328481919e-01
5.228207793488492030e-19 5.228200856733614312e-19
3.587843583657882029e-01 3.587838823328481919e-01
1.045641558697694554e-20 1.045640171346721322e-20
3.587843583657882029e-01 3.587838823328481919e-01
2.091283117395371053e-22 2.091280342693430004e-22
3.587843583657882029e-01 3.587838823328481919e-01
4.182566234790720476e-24 4.182560685386838380e-24
3.587843583657882029e-01 3.587838823328481919e-01
8.365132469581388055e-26 8.365121370773626801e-26
3.587843583657882029e-01 3.587838823328481919e-01
1.673026493916264754e-27 1.673024274154712962e-27
3.587843583657882029e-01 3.587838823328481919e-01
3.346052987832523768e-29 3.346048548309381442e-29
3.587843583657882029e-01 3.587838823328481919e-01
6.692105975665029600e-31 6.692097096618691137e-31
3.587843583657882029e-01 3.587838823328481919e-01
1.338421195132989455e-32 1.338419419323725265e-32
3.587843583657882029e-01 3.587838823328481919e-01
2.676842390265967962e-34 2.676838838647422067e-34
3.587843583657882029e-01 3.587838823328481919e-01
5.353684780531920528e-36 5.353677677294796238e-36
3.587843583657882029e-01 3.587838823328481919e-01
1.070736956106382769e-37 1.070735535458952833e-37
3.587843583657882029e-01 3.587838823328481919e-01
2.141473912212762198e-39 2.141471070917896478e-39
3.587843583657882029e-01 3.587838823328481919e-01
4.282947824425507429e-41 4.282942141835759025e-41
3.587843583657882029e-01 3.587838823328481919e-01
8.565895648850925136e-43 8.565884283671444640e-43
3.587843583657882029e-01 3.587838823328481919e-01
1.713179129770173557e-44 1.713176856734272360e-44
3.587843583657882029e-01 3.587838823328481919e-01
3.426358259540320230e-46 3.426353713468524806e-46
3.587843583657882029e-01 3.587838823328481919e-01
6.852716519080620236e-48 6.852707426936992050e-48
3.587843583657882029e-01 3.587838823328481919e-01
1.370543303816115296e-49 1.370541485387386742e-49
3.587843583657882029e-01 3.587838823328481919e-01
2.741086607632216919e-51 2.741082970774752973e-51
3.587843583657882029e-01 3.587838823328481919e-01
5.482173215264445707e-53 5.482165941549463216e-53
3.587843583657882029e-01 3.587838823328481919e-01
1.096434643052880239e-54 1.096433188309887450e-54
3.587843583657882029e-01 3.587838823328481919e-01
2.192869286105751205e-56 2.192866376619761571e-56
3.587843583657882029e-01 3.587838823328481919e-01
4.385738572211482488e-58 4.385732753239481485e-58
3.587843583657882029e-01 3.587838823328481919e-01
8.771477144422880080e-60 8.771465506478849775e-60
3.587843583657882029e-01 3.587838823328481919e-01
1.754295428884563635e-61 1.754293101295753595e-61
3.587843583657882029e-01 3.587838823328481919e-01
3.508590857769105162e-63 3.508586202591471263e-63
3.587843583657882029e-01 3.587838823328481919e-01
7.017181715538143393e-65 7.017172405182933889e-65
3.587843583657882029e-01 3.587838823328481919e-01
1.403436343107624293e-66 1.403434481036578681e-66
3.587843583657882029e-01 3.587838823328481919e-01
2.806872686215226448e-68 2.806868962073162634e-68
3.587843583657882029e-01 3.587838823328481919e-01
5.613745372430421598e-70 5.613737924146312090e-70
3.587843583657882029e-01 3.587838823328481919e-01
1.122749074486080974e-71 1.122747584829249034e-71
3.587843583657882029e-01 3.587838823328481919e-01
2.245498148972140231e-73 2.245495169658483591e-73
3.587843583657882029e-01 3.587838823328481919e-01
4.490996297944240247e-75 4.490990339316942048e-75
3.587843583657882029e-01 3.587838823328481919e-01
8.981992595888423548e-77 8.981980678633852678e-77
3.587843583657882029e-01 3.587838823328481919e-01
1.796398519177668141e-78 1.796396135726758876e-78
3.587843583657882029e-01 3.587838823328481919e-01
3.592797038355331489e-80 3.592792271453494741e-80
3.587843583657882029e-01 3.587838823328481919e-01
7.185594076710636011e-82 7.185584542907004464e-82
3.587843583657882029e-01 3.587838823328481919e-01
1.437118815342115498e-83 1.437116908581397148e-83
3.587843583657882029e-01 3.587838823328481919e-01
2.874237630684207588e-85 2.874233817162773813e-85
3.587843583657882029e-01 3.587838823328481919e-01
5.748475261368344310e-87 5.748467634325495048e-87
3.587843583657882029e-01 3.587838823328481919e-01
1.149695052273657432e-88 1.149693526865089366e-88
3.587843583657882029e-01 3.587838823328481919e-01
2.299390104547305935e-90 2.299387053730162546e-90
3.587843583657882029e-01 3.587838823328481919e-01
4.598780209094557804e-92 4.598774107460311140e-92
3.587843583657882029e-01 3.587838823328481919e-01
9.197560418189080181e-94 9.197548214920597755e-94
3.587843583657882029e-01 3.587838823328481919e-01
1.839512083637802411e-95 1.839509642984110609e-95
3.587843583657882029e-01 3.587838823328481919e-01
3.679024167275563573e-97 3.679019285968199929e-97
3.587843583657882029e-01 3.587838823328481919e-01
7.358048334551068931e-99 7.358038571936352039e-99
3.587843583657882029e-01 3.587838823328481919e-01
1.471609666910201117e-100 1.471607714387253515e-100
3.587843583657882029e-01 3.587838823328481919e-01
2.943219333820389036e-102 2.943215428774482666e-102
3.587843583657882029e-01 3.587838823328481919e-01
5.886438667640741589e-104 5.886430857548890780e-104
3.587843583657882029e-01 3.587838823328481919e-01
1.177287733528141378e-105 1.177286171509778156e-105
3.587843583657882029e-01 3.587838823328481919e-01
2.354575467056258746e-107 2.354572343019534626e-107
3.587843583657882029e-01 3.587838823328481919e-01
4.709150934112495709e-109 4.709144686039057149e-109
3.587843583657882029e-01 3.587838823328481919e-01
9.418301868224927128e-111 9.418289372078114298e-111
3.587843583657882029e-01 3.587838823328481919e-01
1.883660373644973607e-112 1.883657874415609860e-112
3.587843583657882029e-01 3.587838823328481919e-01
3.767320747289937982e-114 3.767315748831195714e-114
3.587843583657882029e-01 3.587838823328481919e-01
7.534641494579809601e-116 7.534631497662377001e-116
3.587843583657882029e-01 3.587838823328481919e-01
1.506928298915947945e-117 1.506926299532461424e-117
3.587843583657882029e-01 3.587838823328481919e-01
3.013856597831881096e-119 3.013852599064904534e-119
3.587843583657882029e-01 3.587838823328481919e-01
6.027713195663755589e-121 6.027705198129769444e-121
3.587843583657882029e-01 3.587838823328481919e-01
1.205542639132740111e-122 1.205541039625949761e-122
3.587843583657882029e-01 3.587838823328481919e-01
2.411085278265456575e-124 2.411082079251871576e-124
3.587843583657882029e-01 3.587838823328481919e-01
4.822170556530884600e-126 4.822164158503691089e-126
3.587843583657882029e-01 3.587838823328481919e-01
9.644341113061745582e-128 9.644328317007277212e-128
3.587843583657882029e-01 3.587838823328481919e-01
1.928868222612349936e-129 1.928865663401446422e-129
3.587843583657882029e-01 3.587838823328481919e-01
3.857736445224675528e-131 3.857731326802854403e-131
3.587843583657882029e-01 3.587838823328481919e-01
7.715472890449319022e-133 7.715462653605652749e-133
3.587843583657882029e-01 3.587838823328481919e-01
1.543094578089860676e-134 1.543092530721116160e-134
3.587843583657882029e-01 3.587838823328481919e-01
3.086189156179691047e-136 3.086185061442213746e-136
3.587843583657882029e-01 3.587838823328481919e-01
6.172378312359369875e-138 6.172370122884384722e-138
3.587843583657882029e-01 3.587838823328481919e-01
1.234475662471861087e-139 1.234474024576870739e-139
3.587843583657882029e-01 3.587838823328481919e-01
2.468951324943705766e-141 2.468948049153734766e-141
3.587843583657882029e-01 3.587838823328481919e-01
4.937902649887405704e-143 4.937896098307442728e-143
3.587843583657882029e-01 3.587838823328481919e-01
9.875805299774778633e-145 9.875792196614903664e-145
3.587843583657882029e-01 3.587838823328481919e-01
1.975161059954939794e-146 1.975158439322971628e-146
3.587843583657882029e-01 3.587838823328481919e-01
3.950322119909861806e-148 3.950316878645908582e-148
3.587843583657882029e-01 3.587838823328481919e-01
7.900644239819637479e-150 7.900633757291806050e-150
3.587843583657882029e-01 3.587838823328481919e-01
1.580128847963924023e-151 1.580126751458349054e-151
3.587843583657882029e-01 3.587838823328481919e-01
3.160257695927805989e-153 3.160253502916698109e-153
3.587843583657882029e-01 3.587838823328481919e-01
6.320515391855537785e-155 6.320507005833358061e-155
3.587843583657882029e-01 3.587838823328481919e-01
1.264103078371102589e-156 1.264101401166663663e-156
3.587843583657882029e-01 3.587838823328481919e-01
2.528206156742178266e-158 2.528202802333320081e-158
3.587843583657882029e-01 3.587838823328481919e-01
5.056412313484335508e-160 5.056405604666575470e-160
3.587843583657882029e-01 3.587838823328481919e-01
1.011282462696863058e-161 1.011281120933308019e-161
3.587843583657882029e-01 3.587838823328481919e-01
2.022564925393713482e-163 2.022562241866605771e-163
3.587843583657882029e-01 3.587838823328481919e-01
4.045129850787404754e-165 4.045124483733178228e-165
3.587843583657882029e-01 3.587838823328481919e-01
8.090259701574769021e-167 8.090248967466302473e-167
3.587843583657882029e-01 3.587838823328481919e-01
1.618051940314953804e-168 1.618049793493255072e-168
3.587843583657882029e-01 3.587838823328481919e-01
3.236103880629869954e-170 3.236099586986493200e-170
0.000000000000000000e+00
0.000000000000000000e+00
3.535536251396131924e-01
3.535531560467788381e-01
3.586801527041375559e-01
3.586796768094570043e-01
3.587822744148547738e-01
3.587817983846797176e-01
3.587843166868344702e-01
3.587838406539497482e-01
3.587843575322091638e-01
3.587838814992702630e-01
3.587843583491166499e-01
3.587838823161766388e-01
3.587843583654548030e-01
3.587838823325147919e-01
3.587843583657815416e-01
3.587838823328415305e-01
3.587843583657880919e-01
3.587838823328480808e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
3.587838823328481919e-01
3.587843583657882029e-01
